,prefix,region,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2
551,18464_00155,CP,145,205,384.394,60661.2588,99,23.6066,17.40404243272236,1,0.5724775433499667,86,145,362.0643,64468.0635,71,148.1035,163.98088024522863,1,0.7442379857766427
552,18464_00163,CP,78,78,116.6832,528.7609,38,2.6823,2.842170943040401e-14,1,0.43791028625296574,229,229,288.7895,5213.2328,114,34.2269,27.249203107613987,1,0.3982182639929549
553,18464_00169,CP,52,52,100.0615,1292.5566,25,3.7014,1.4210854715202004e-14,1,0.4341789434942301,84,84,147.4796,4037.0981,41,39.5996,36.64436194014025,1,0.4460522168147426
554,18465_00001,CP,104,104,117.4271,1598.9317,51,0.6289,2.842170943040401e-14,1,0.47172160839586463,237,238,307.7221,7524.3036,118,57.7791,52.887216186900964,1,0.5197458288811582
555,18465_00003,CP,158,322,541.2541,111135.5229,156,76.2922,119.4197855382432,4,0.7096722334923483,131,166,224.8339,13477.8634,82,180.8439,184.0232173667225,1,0.6181287963153609
556,18465_00005,CP,215,356,533.5766,115810.9562,174,74.254,110.61544100621755,2,0.686909029351919,123,174,234.7994,13270.4241,86,156.4417,165.13432828760955,1,0.6641346811730793
557,18465_00006,CP,82,83,116.1692,724.5203,40,1.5225,0.0,1,0.7430397754344323,140,140,211.3648,5540.8585,69,59.5608,59.882322742191604,1,0.5958757455213212
558,18465_00007,CP,82,84,145.1677,3738.4434,40,2.9232,1.4210854715202004e-14,1,0.7186461310502523,172,187,259.9237,5565.8751,93,53.2326,53.9228688127774,1,0.6718551484561038
559,18465_00008,CP,84,84,186.6577,3525.817,40,1.0258,3.973193803478481,1,0.545506990373975,163,188,286.1064,7919.1291,92,61.5651,59.948759837047504,1,0.6791429322816046
560,18465_00009,CP,70,74,147.9407,3667.3846,34,3.1244,0.0,1,0.689016569890118,61,76,119.9486,4041.2132,37,61.8711,56.22311593997615,1,0.7523244477410707
561,18465_00011,CP,91,91,156.0499,2432.4131,43,4.3185,12.31238490301535,1,0.6664807143471826,259,268,345.8203,11487.8248,133,50.2766,48.60449771368903,1,0.5180419698125646
562,18465_00015,CP,171,171,157.2222,761.5954,84,1.1821,0.0,1,0.6354494487046043,151,151,145.2288,3335.9176,75,31.0154,34.8832753049366,1,0.6116366148680278
563,18465_00017,CP,70,70,135.7121,1457.5316,34,4.3371,1.4210854715202004e-14,1,0.4139351805155799,158,159,255.596,5957.52,78,49.2551,46.039818309806556,1,0.5028185925190396
564,18465_00018,CP,47,47,76.42,941.4289,22,7.4502,7.057521236241533,0,0.6655231397833956,161,161,220.3573,4022.312,80,42.1304,36.242776742407585,1,0.5514249765083186
565,18465_00028,CP,49,49,97.3355,1777.9671,23,1.3708,9.791997957516145,0,0.665169776446881,153,155,212.6741,6791.8244,76,83.625,78.83713020525289,1,0.7045881793346493
566,18465_00029,CP,82,83,167.1528,5448.6766,40,3.1313,2.842170943040401e-14,1,0.5343674834535919,149,150,167.3613,8025.8423,74,74.6112,72.0016210373072,1,0.5274121986195908
567,18465_00030,CP,48,48,71.7569,281.1467,23,1.7928,1.4257612002014834,0,0.5920940699144895,192,195,276.3334,10590.3343,95,64.5545,59.93126180049941,1,0.6917748511393154
568,18465_00031,CP,111,111,129.0631,1270.0846,54,3.58,1.3084513747174713,1,0.5638711709732164,125,136,209.063,8382.9044,67,59.2517,57.32441365596336,1,0.5122709787169951
569,18465_00032,CP,26,26,73.1809,1382.277,11,5.8081,14.70196262408525,0,0.6955419526206067,109,111,204.2812,17216.32,54,90.4435,92.9017862314821,1,0.49266815228758976
570,18465_00033,CP,45,77,239.3075,41936.8433,32,84.9931,132.72526132579284,0,0.7819544753875631,74,78,202.2708,25469.261,37,181.5368,184.34812199477375,1,0.7177491474402127
571,18465_00034,CP,92,135,267.1501,36295.3107,64,28.231,0.0,1,0.7612878557458405,116,209,260.8195,26471.1426,103,151.9372,128.64037473903753,2,0.7772881398774151
572,18465_00035,CP,53,80,192.2093,22260.1966,36,29.8134,13.086402905305961,1,0.8020873041287593,138,187,303.8705,64211.1959,91,179.1465,192.98828951519312,1,0.6761390485594947
573,18465_00036,CP,109,236,339.2512,73280.9274,114,64.1747,81.76217607793964,2,0.6940715168695863,230,272,502.745,91199.9792,134,148.1133,152.8946581604472,1,0.5497007030491895
574,18465_00037,CP,82,83,138.8949,3848.3802,40,2.2181,0.0,1,0.6349602776869561,207,231,219.9014,7377.6124,114,66.175,69.18064025433708,1,0.6791868981418681
575,18465_00039,CP,159,183,481.9646,66735.0794,90,3.4383,6.93776131039401,1,0.4992612619254192,86,94,194.6654,13837.8848,46,44.9569,48.45475424558461,1,0.5337497196921838
576,18465_00040,CP,83,116,265.6155,27994.5915,55,17.3178,6.709856257774812,1,0.6862815139013606,62,134,278.8371,157639.5038,63,134.2276,156.52672753558733,2,0.5784933916857588
577,18465_00041,CP,60,60,114.7368,733.6316,29,5.0988,0.0,1,0.4808012938930667,181,182,226.6762,14666.0024,90,61.1828,64.62926653614444,1,0.5402436142665289
578,18465_00044,CP,110,110,128.3949,443.9242,54,4.9729,0.9926802103396759,1,0.6517298710334892,188,189,192.5199,7244.5623,94,41.7683,46.56771656416063,1,0.4791608959059496
579,18465_00045,CP,20,20,49.8458,594.7493,9,23.3806,24.09330946549271,0,0.6407730350272405,60,61,229.1209,5157.4456,27,13.5033,19.53267337053482,1,0.5540422827014476
580,18465_00046,CP,135,135,142.8771,833.5926,66,2.0865,0.0,1,0.6201445821444033,180,209,220.6256,16288.7899,104,36.4116,33.18211308822872,1,0.4980039463011632
581,18465_00050,CP,59,60,135.3005,3066.2314,28,1.0607,3.034636551549469,1,0.7251178034934989,169,178,209.5944,4077.7491,88,69.1443,69.65932996376006,1,0.6990359448077138
582,18465_00154,CP,96,97,159.3323,2973.5176,47,1.6958,3.1776437161565096e-14,1,0.6810732633601869,260,260,311.7721,5933.1733,129,55.7034,51.831573321673346,1,0.4294529262733398
583,18465_00155,CP,108,108,159.7582,1416.371,53,1.6921,0.0,1,0.4335224911271039,287,287,332.8053,11685.2066,143,31.4215,31.123568706046576,1,0.4055973596620287
584,18465_00156,CP,125,125,131.3656,1396.9631,60,3.0562,3.1776437161565096e-14,1,0.48021302626335133,307,307,224.9147,4335.9223,152,49.5386,44.85662326791884,1,0.48739914253301114
585,18465_00157,CP,104,122,251.4671,18928.9757,58,8.2839,0.0,1,0.7703839713056371,193,199,283.3633,40197.3093,98,147.4523,149.35508054632757,1,0.5791151732735289
586,18465_00159,CP,82,82,113.1475,406.0026,40,0.4886,0.0,1,0.4656279199441198,208,209,264.7183,28137.1087,103,47.4373,46.86850098947055,1,0.4209115808902176
587,18465_00168,CP,77,107,246.4902,62883.2775,49,58.3442,86.201274120514,1,0.6776423910580771,32,67,206.5408,50663.3607,31,164.0067,208.59843405212806,0,0.7353644908753562
588,18465_00219,CP,80,96,167.7065,7673.8574,46,4.3356,0.0,1,0.7052627561910105,184,209,350.4224,39876.9826,103,92.4856,93.7322537657129,1,0.6207529832526083
589,18465_00264,CP,193,225,231.2867,10408.3932,109,20.4953,19.639413916917157,1,0.6560838213247164,188,188,215.206,10907.9887,93,56.2166,56.65811804145986,1,0.4959491783092891
590,18465_00281,CP,82,82,93.9199,365.9644,40,1.5124,0.0,1,0.4967038770539772,227,228,290.6621,12791.2237,113,47.4981,47.81220959127489,1,0.423925395582907
591,18465_00282,CP,101,101,168.3646,5276.9318,48,2.5923,17.297935686086948,1,0.5742401657879811,207,207,231.9269,3933.941,103,38.5229,37.313777736916435,1,0.6230691330767163
592,18465_00319,CP,130,200,199.6234,4831.0324,96,11.6716,19.408673035527208,1,0.6214995298492172,101,142,237.9181,10094.5192,69,54.4874,51.487646654318944,1,0.6749197831391801
593,18465_00349,CP,57,57,85.9952,4300.9262,28,50.7779,52.53661964763244,1,0.5066323376444908,216,247,324.41,14221.177,121,22.79,17.21673711828117,1,0.5959473251067375
594,18867_4533_x14227_y15937,CP,260,430,750.3666,119639.1674,212,38.9298,55.61550601226243,2,0.4915125940150868,133,193,311.0139,27229.3076,95,112.854,132.17420860742837,2,0.6675150985385084
595,18867_4554_x26130_y14869,CP,214,372,648.417,66517.7582,183,45.6483,63.82797519896742,1,0.6151882708553881,106,132,304.6322,19839.4476,65,127.8296,125.28891498851765,1,0.5992832394913717
596,18867_4593_x26568_y15120,CP,259,404,631.9335,75766.8897,198,35.6447,54.77724342279374,2,0.5198785697783423,96,165,334.825,52552.1844,81,106.4813,127.84826774344657,2,0.6171640476749848
597,18867_4724_x12558_y16835,CP,113,231,533.295,52707.0032,113,26.6583,6.458475129626183,1,0.5803746305010778,44,73,167.1898,3408.2909,35,106.0234,123.63880477422938,0,0.8275678033673932
598,18867_4826_x11914_y16564,CP,78,94,200.0753,9770.7133,44,11.5595,14.028132484404356,1,0.5919825498973628,85,136,381.7293,45255.2904,66,101.5451,123.79084359111543,1,0.7012121503628389
599,18869_4275_x8819_y9368,CP,97,244,678.9183,324879.1881,114,28.4,10.207555094144737,2,0.5210581278178795,253,364,712.1649,93760.9619,179,84.4669,78.42589850935724,2,0.6530258016558994
600,17302_00020,VPL,57,63,214.2089,39227.2399,28,32.1169,19.10892610797372,1,0.7065731806738834,441,445,1230.2945,38340.4733,220,145.953,145.88529749429858,1,0.4389669525718734
601,17302_00021,VPL,23,30,186.2871,98375.7758,10,34.4801,25.265168394451642,0,0.6990682218898512,316,323,808.5825,70581.5762,158,137.6047,134.46879180687242,1,0.5045345740803404
602,17302_00078,VPL,37,48,228.5125,76798.5874,19,86.9017,102.92816136024192,0,0.6356397278655765,274,274,550.1128,5005.3366,136,117.6187,109.33027486474182,1,0.3466984330710701
603,17302_00116,VPL,18,25,105.6755,12377.7747,10,27.7757,10.62182710271637,0,0.6992635220688312,275,277,535.1724,6097.3803,136,112.2974,104.83314206394846,1,0.6025601369967661
604,17545_00154,VPL,2,2,12.3453,0.0,0,7.2531,13.421426265490577,0,0.0,312,405,1448.4705,346625.0555,196,98.5781,105.54298553669969,1,0.5523180680508587
605,18454_00068,VPL,20,49,310.0992,224361.8237,19,67.9275,27.53249460183367,0,0.6063710001502751,224,228,678.5534,18905.9817,111,142.9874,139.87505283645115,1,0.5079944865532621
606,18454_00109,VPL,52,57,218.0992,16195.7134,24,27.0173,15.95102059430681,1,0.7703407267772435,444,449,1157.1782,25736.6494,220,131.558,126.5599967564791,1,0.5241735735808406
607,18454_00148,VPL,36,61,239.2228,94643.5216,27,80.287,100.51198580766375,0,0.6188128771230542,385,385,933.6668,10694.9743,191,131.5839,129.24959519472392,1,0.4550321933182386
608,18454_00163,VPL,114,142,517.6832,153464.9608,65,100.9423,119.34711586376942,1,0.6479644603332447,296,296,642.2851,7940.0563,147,134.8451,127.26568183921383,1,0.4048033190081197
609,18454_00166,VPL,13,23,133.3819,16578.2995,8,43.6728,14.525251185435655,0,0.795946275425404,362,366,1017.7255,46394.5933,180,141.2116,139.15024108854428,1,0.4738076454141853
610,18454_00167,VPL,46,87,394.9599,309218.5169,39,71.2972,101.86893494584109,0,0.5032966204817468,288,299,794.6334,69988.6697,148,142.9738,141.75574931903117,1,0.479660758556419
611,18454_00168,VPL,33,44,255.7414,30997.1506,17,43.6743,37.15012320302588,0,0.7261370294290747,335,356,1495.1097,93268.8683,175,146.8444,144.92504294979526,1,0.5372423006277297
612,18454_00169,VPL,54,92,621.7642,1061048.421,35,122.6205,140.54336235126866,1,0.48724065395521343,433,449,1623.1925,45704.1493,221,156.8621,156.20167355057373,1,0.3952637909819772
613,18454_01000,VPL,20,31,232.2858,108913.3584,10,93.3483,117.93099518362423,0,0.6987917814115318,567,574,1824.0305,45863.6159,284,128.3781,123.40743879523632,1,0.4555409870843709
614,18454_01004,VPL,41,46,198.9208,26035.658,20,19.0959,18.77769509284885,0,0.6396849286623684,387,530,2020.6416,696912.0426,259,110.6851,112.91016317409165,1,0.42726331124939376
615,18454_01006,VPL,43,58,207.7618,35376.4222,24,27.9256,20.350005036854398,0,0.7066916902654957,452,513,1442.5875,165458.5512,253,148.6766,144.22652400650858,1,0.521833184280617
616,18454_01007,VPL,41,46,146.7577,13580.2806,19,36.1674,33.87588826879673,0,0.7483646560413193,368,420,1868.5001,167041.1616,201,155.0418,153.5736852523895,1,0.6551886898272573
617,18454_01012,VPL,41,55,196.869,29444.4222,23,33.3338,17.875749606659866,0,0.7605068046409449,263,266,608.2656,7133.71,132,120.9998,111.30621091834901,1,0.5702830871456006
618,18454_01033,VPL,23,27,126.3553,13523.3152,10,22.5717,16.46009920990755,0,0.6990938820529746,246,265,782.4925,30725.307,131,116.0444,113.59761254533477,1,0.5165987691299776
619,18454_01038,VPL,26,30,90.0487,4403.1804,12,17.2017,13.73214655470878,0,0.7383274545970822,246,251,932.8958,68513.2368,123,106.6097,104.92638942134626,1,0.4224821408233493
620,18454_01121,VPL,2,2,3.7634,0.0,0,2.684,4.543723803225734,0,0.0,403,526,1789.0683,345489.9297,253,105.5326,110.06310499436219,2,0.5552623420949814
621,18454_01130,VPL,48,81,369.4467,76800.2106,36,66.8041,39.25447178347968,0,0.7185009588403831,488,558,1920.5964,147494.5738,276,149.9496,147.80270809765295,1,0.48831950454416406
622,18454_01132,VPL,2,2,10.5152,0.0,0,5.5111,10.758722879598693,0,0.0,425,515,1507.6965,397377.1089,251,138.9815,153.40601531230777,2,0.5513274694284276
623,18454_01133,VPL,3,3,20.0054,0.0,0,6.9129,19.21988381858745,0,0.0,398,425,1277.0828,274682.4904,206,151.4169,151.0542236715015,1,0.634861204740528
624,18454_01134,VPL,59,94,416.0426,203378.3876,40,88.8622,109.27920624711729,1,0.5972731480391266,402,417,1277.9942,74493.5523,206,156.2111,153.5444626256512,1,0.4828785473252057
625,18455_00019,VPL,59,62,134.0034,8871.9235,28,12.5902,0.0,1,0.6921865201913209,362,364,1086.2067,21473.1992,178,97.2545,95.31023941319214,1,0.5034572590279403
626,18455_00120,VPL,57,75,280.4977,100332.2038,32,75.9894,89.19486677494395,1,0.6329286482948462,125,125,298.332,2412.921,61,103.8564,95.74281092071612,1,0.5410163089723502
627,18455_00125,VPL,47,50,181.2214,10519.7706,22,22.2967,17.734854749898574,0,0.7805147058499672,443,448,1141.9607,18676.6003,221,140.6476,138.36819196983097,1,0.5765632114070351
628,18455_00152,VPL,45,78,324.2776,77307.2888,35,49.367,22.022370149463942,0,0.6366229526350542,334,348,1079.8676,66683.6392,169,138.2404,132.5481927677628,1,0.6079070614839205
629,18455_00153,VPL,39,76,305.5372,165361.2659,33,47.1916,18.919324591538672,0,0.5403407205605782,611,627,1661.7263,61236.863,311,140.707,135.37390792541964,1,0.5174012495661627
630,18455_00205,VPL,33,50,194.2305,21733.5137,21,27.0375,12.456520421048571,0,0.7307355387979076,183,188,655.619,43983.485,91,104.2286,101.82849088049966,1,0.5374680679891997
631,18457_00097,VPL,2,2,6.1682,0.0,0,3.318,6.37278000561763,0,0.0,393,425,1150.1029,126859.2805,207,116.3279,122.41243591236963,1,0.6737620212444952
632,18457_00099,VPL,2,2,6.6596,0.0,0,4.5241,7.8500345222170616,0,0.0,543,641,1952.5195,707689.0636,311,109.5813,117.87085068412799,2,0.48873340065296517
633,18457_00102,VPL,61,85,233.2992,67497.5387,37,40.8016,21.24651477301631,1,0.6187251258773472,507,530,1350.4809,121294.9641,261,138.7838,132.2617793015049,1,0.41932392257456147
634,18457_00117,VPL,24,71,354.4453,183411.5525,30,57.8203,86.48023106034117,0,0.49816769702230695,190,194,544.3658,27318.6947,95,130.5773,128.5189354959027,1,0.6135708006880733
635,18457_00120,VPL,38,85,314.1067,122801.8709,37,44.9118,67.64972022115097,0,0.4961931206554002,330,353,1348.147,153957.2898,170,140.1949,138.05490732675892,1,0.5264903836358452
636,18457_00122,VPL,53,85,327.0431,175768.5228,37,39.078,19.67774941399548,1,0.5575464053042792,277,284,838.1375,57893.6239,139,137.4313,138.47716732010375,1,0.5617691242643758
637,18457_00123,VPL,38,91,440.0686,341287.6568,40,60.0454,105.4346687622245,0,0.5623462092662967,193,208,887.3255,134013.244,97,156.2229,157.1879618736753,1,0.4638175578623751
638,18457_00125,VPL,31,36,172.1888,31999.0111,14,26.5955,16.949224082535434,0,0.6042549570632882,276,299,1022.1366,156291.4755,147,137.513,139.86682089044564,1,0.4595844013691437
639,18457_00164,VPL,17,18,61.7477,896.1887,8,21.9377,22.494833384579643,0,0.6033248948595826,212,302,1191.4188,364065.8163,144,128.6537,143.45852943272487,1,0.5753372584398326
640,18457_00197,VPL,2,2,4.824,0.0,0,2.4917,4.836990076483492,0,0.0,125,220,870.9623,448037.6728,104,93.317,127.69474036545122,1,0.5389005612832038
641,18457_00202,VPL,2,2,8.896,0.0,0,4.7375,9.181009203785832,0,0.0,187,220,781.9191,259331.7284,103,114.3612,125.96909465420478,1,0.6540049224725236
642,18457_00203,VPL,34,38,148.0794,19564.23,15,18.7697,19.49551435587172,0,0.6705210031129792,371,400,1435.3958,132017.6346,194,151.343,153.26389921308933,1,0.6407172673639969
643,18457_00205,VPL,64,120,543.437,241017.7157,54,74.7377,99.65527291117114,1,0.567247683327144,483,558,2035.389,249971.6824,271,150.6004,153.10983341706046,1,0.6185189035875811
644,18457_00206,VPL,105,105,286.3956,7906.8695,51,158.8316,156.0882825711142,1,0.5094029672825028,251,304,1348.5795,485062.4947,140,139.4273,151.38931199394494,1,0.5828153747627753
645,18458_00419,VPL,38,46,201.165,30680.7126,19,19.1423,12.343491969455005,0,0.68664225220737,335,348,1180.727,87016.4278,169,152.9526,156.91575959093464,1,0.709154468189463
646,18458_00437,VPL,29,35,123.7384,11941.0014,15,25.6954,19.800978915195063,0,0.7320730089062502,155,174,644.3227,51737.3866,85,122.7562,123.21204325064981,1,0.54127720130043
647,18458_00456,VPL,72,130,475.7654,147335.1989,60,80.3172,122.91815607956379,1,0.7008593169296933,385,392,1282.9704,41745.562,194,136.6907,137.47679524923473,1,0.35212089205255814
648,18458_00496,VPL,2,2,0.8382,0.0,0,1.4856,1.8517831946532117,0,0.0,598,655,1899.6964,220524.6003,323,130.3488,136.1704913922249,1,0.664111934307219
649,18458_00549,VPL,2,2,12.3601,0.0,0,6.4315,12.60650859675272,0,0.0,332,381,1522.0047,347298.8249,185,127.2668,134.01326695890972,1,0.5825526981752482
650,18458_00562,VPL,2,2,5.4269,0.0,0,2.8199,5.532947496588038,0,0.0,305,457,1554.149,691886.37,220,100.4218,135.10567686814642,2,0.5445660431930563
651,18458_00565,VPL,23,58,299.3581,237809.5034,23,69.4488,104.18773986895003,0,0.49109799015367045,317,319,694.5113,13956.1708,158,132.4911,132.832699084224,1,0.45854722580230295
652,18458_00567,VPL,305,319,1225.4339,212935.8291,153,112.6085,113.54510802760284,1,0.6112963340392304,322,344,1311.1134,98289.9928,169,129.4595,128.89115514650334,1,0.6052395167487947
653,18458_00583,VPL,27,72,320.7416,272879.9259,31,67.4839,109.11820902580833,0,0.5073012629932753,269,271,636.3342,13909.8452,134,138.6197,138.89889562555922,1,0.4556602750072999
654,18458_00586,VPL,56,62,212.8605,54627.3967,28,36.7847,31.629821087069093,1,0.6320623770721268,580,590,1662.7315,70875.2345,289,154.8635,151.8041662932872,1,0.5349655985684151
655,18462_00027,VPL,36,41,206.2702,37062.2656,16,23.2867,18.47056940107695,0,0.6806230294564356,374,379,1030.2561,60264.2133,184,129.6992,125.64677611860958,1,0.3705949565223326
656,18462_00042,VPL,105,134,595.3316,168839.3563,62,79.5365,89.48965284321982,1,0.4797290413930313,218,218,712.1649,8753.975,107,104.9769,102.70347702974811,1,0.5400574816937913
657,18462_00053,VPL,4,6,64.625,2103.9587,0,26.056,15.949617738366033,0,0.0,304,398,1459.9415,226051.7205,191,128.7644,128.1235492259327,1,0.5724682528253636
658,18463_00034,VPL,38,44,193.7574,78753.8956,17,25.5315,19.100040890008597,0,0.5868993793620505,271,295,561.5326,38457.1021,145,127.4804,125.71023357706405,1,0.5953889710606376
659,18463_00036,VPL,36,90,419.9353,256289.7522,40,69.1356,22.97384863273893,0,0.5350537819015735,349,358,1089.6133,28019.3643,176,145.854,144.4965971018003,1,0.5041613081228898
660,18463_00045,VPL,34,38,143.8981,19373.9666,16,20.6688,16.30986210855263,0,0.7424248518892271,352,387,1378.0337,64617.2629,190,123.2709,123.40597109135362,1,0.5013110166941654
661,18463_00052,VPL,53,70,478.4232,547120.7486,26,111.4944,127.95957601524007,1,0.47785347018241486,46,65,319.6412,42148.3404,28,131.1592,135.198168900322,0,0.5429440211878739
662,18463_00056,VPL,29,29,57.4142,776.8439,14,99.0227,99.39926676791937,0,0.6402232277459478,673,697,1917.8566,371372.627,340,101.6707,101.52673113027919,1,0.5319083926250089
663,18463_00071,VPL,24,45,203.1711,73939.142,16,55.6049,7.988228965171177,0,0.677535169146362,381,394,1040.0032,74042.0482,195,133.2769,126.8005196243296,1,0.3478754535690991
